category,city,email,name,phones,products,site,social
Торгово-производственная компания,Курская область,,ПромЛесТорг,,,,
Торгово-производственная компания,Курская область,,Славита,+7 (4712) 37-55-67,,slavita.ru,"https://vk.com/slavita_rus,https://www.facebook.com/slavita.rus/,https://www.instagram.com/slavita.rus/"
Торгово-производственная компания,Курская область,,Грибная радуга,,,,https://instagram.com/gribnayaraduga
Торгово-производственная компания,Курская область,,КурскПолимер,+7 (951) 329-29-29,,filimonovaludmila1.wixsite.com,https://vk.com/kurskpolimer
Торгово-производственная компания,Курская область,,Курская торгово-промышленная палата,+7 (4712) 70-02-38,,kursk.tpprf.ru,"http://www.youtube.com/user/tpprfru,https://twitter.com/tpprf_ru,https://vk.com/kursktpp,https://www.facebook.com/tpprf,https://www.instagram.com/tpprf/"
Торгово-производственная компания,Курская область,,Производственная компания,+7 (930) 762-26-42,,,
Строительная компания,Курская область,,СтройДом,+7 (47131) 2-34-96,,,
Строительная компания,Курская область,,Инженер,+7 (4712) 39-44-84,,ingener-kursk.ru,"https://vk.com/club145223721,https://www.youtube.com/channel/UC_o1h7UWRa9P9Qb-3xWJnpA"
Строительная компания,Курская область,,Инстеп,+7 (4712) 77-06-50,,instep46.ru,"http://facebook.com/instep46,http://instagram.com/instep46,https://vk.com/plevitskaya_instep"
Строительная компания,Курская область,,Строймаг,+7 (960) 690-99-00,,www.stroymag46.ru,"https://viber.click/89606909900,https://vk.com/stroymag46,https://wa.me/89606909900,https://www.facebook.com/stroymag46,https://www.instagram.com/stroymag46,https://www.youtube.com/channel/UCGZV2F7kVaH4K0SkXF5AjIg"
Строительная компания,Курская область,,Мобильные дома,+7 (4712) 77-31-55,,vagon-prom.ru,
Строительная компания,Курская область,,Курскэнергоспецремонт,,,,
Строительная компания,Курская область,,Суджанское дорожное ремонтно-строительное управление № 2,+7 (47143) 2-42-55,,,
Строительная компания,Курская область,,Курская строительная компания Новый курс,+7 (4712) 39-60-61,,newkurs46.ru,
Строительная компания,Курская область,,ЦентрМеталлургМонтаж,+7 (47148) 3-15-27,,c-m-m.ru,
Строительная компания,Курская область,,РегионСтрой-Курск,+7 (4712) 34-07-70,,kursk.stroy-ka.ru,"http://vk.com/club149015270,https://ok.ru/group/55769247777005,https://www.facebook.com/regionstroykursk/,https://www.instagram.com/regionstroy_kursk/?hl=ru"
Строительная компания,Курская область,,Обособленное подразделение Дирекция АО НИКИМТ-Атомстрой на объектах Курской Аэс-2,+7 (495) 411-65-50 [object Object],,www.nikimtatomstroy.ru,"http://facebook.com/aserussia,http://instagram.com/aserussia,http://vk.com/aserussia"
Металлопрокат,Курская область,,Металлобаза Спектр,+7 (915) 128-50-62,,spektrmetall6.wixsite.com,
Металлопрокат,Курская область,,Интермет,+7 (4712) 70-70-74,,intermet46.ru,
Металлопрокат,Курская область,,Металлцентр,+7 (4712) 73-47-47,,metallprom46.ru,
Металлопрокат,Курская область,,ЦентрМеталлСнаб - база Железнодорожная,+7 (4712) 34-04-44,,www.cms46.ru,
Металлопрокат,Курская область,,ЦентрМеталлСнаб,+7 (4712) 35-35-35,,www.cms46.ru,
Металлопрокат,Курская область,,Интермет,+7 (4712) 32-20-54,,intermet46.ru,https://vk.com/intermet46
Цветной металл,Костромская область,,Металл Яр,+7 (4852) 90-09-88,,metal-yar.ru,
Цветной металл,Костромская область,,Прием Цветного и Чёрного лома,+7 (920) 341-39-89,,,https://vk.com/id417653548
Цветной металл,Костромская область,,Русский металл,+7 (920) 674-89-37,,www.rusmet365.ru,
Цветной металл,Костромская область,,Русс металл,+7 (920) 394-00-63,,www.rusmet365.ru,
Цветной металл,Костромская область,,Деловой мотив,+7 (920) 382-13-12,,delmot.ru,http://vk.com/vadimich72
Цветной металл,Костромская область,,Vtorma,,,vtorma44.ru,
Цветной металл,Костромская область,,Цветмет,,,,
Цветной металл,Костромская область,,ЦветМет,+7 (4942) 64-81-71,,mymet.ru,
Цветной металл,Костромская область,,КостромаМетКом,+7 (890) 552-14-73,,,
Чёрный металлопрокат,Костромская область,,Костромской филиал ПАО Тнмк,+7 (4942) 46-18-38,,tnmk-kostroma.ru,
Чёрный металлопрокат,Костромская область,,Торговая компания Стальмир,+7 (910) 377-25-00,,,
Чёрный металлопрокат,Костромская область,,ТД Уралпрокат,+7 (900) 200-63-41,,kostroma.tduralprokat.ru,
Чёрный металлопрокат,Костромская область,,Новый ковчег,+7 (4942) 32-51-55,,nk44.ru,https://www.youtube.com/channel/UCgpCfngtuTgPSVuJ5ZmMFtw/
Чёрный металлопрокат,Костромская область,,Метком,+7 (960) 532-15-15,,,
Чёрный металлопрокат,Костромская область,,Металл Сервис,+7 (4942) 43-01-52,,www.metser44.ru,
Металлопрокат,Липецкая область,,Металлтрест,+7 (4742) 57-57-72,,www.kovaleva101.ru,"https://vk.com/id617092317,https://wa.me/89005990229"
Строительные материалы,Костромская область,,Кровля и Изоляция,+7 (4942) 46-13-26,,kostroma.ts-krovizol.ru,https://www.facebook.com/krovizol2015
Строительные материалы,Костромская область,,Производственная компания МТИ,+7 (910) 370-42-06,,zaomti.com,
Строительные материалы,Костромская область,,Кенгуру,8 (800) 100-33-12,,kostroma.kenguru.ru,"https://ok.ru/kengurumag,https://t.me/kengurumag,https://viber.click/79508891843,https://vk.com/kengurumag,https://wa.me/79508891843,https://www.facebook.com/kengurumag,https://www.instagram.com/kengurumag,https://www.youtube.com/channel/UCKgV8-8DoRr8vxLLDtlUupA"
Строительные материалы,Костромская область,,Теплоблок44,+7 (4942) 49-94-03,,www.teploblok44.ru,
Строительные материалы,Костромская область,,Костромской силикатный завод,+7 (4942) 33-00-33,,www.silikat.ru,http://vk.com/clubsilikat44
Строительные материалы,Костромская область,,Костромастрой-неруд,+7 (4942) 49-91-33,"Песок строительный,Щебень фр.5/20",ks-nerud.ru,https://www.instagram.com/ksn.kostromastroinerud
Строительные материалы,Костромская область,,Главснаб,+7 (4942) 49-35-35,,glavsnab.com,"https://vk.com/glavsnab44,https://www.facebook.com/Главснаб-453169675432148/,https://www.instagram.com/_glavsnab_"
Строительные материалы,Костромская область,,Пегас,+7 (4942) 53-01-12,,1000m44.ru,"https://vk.com/magazin1000,https://www.facebook.com/1000m44/"
Строительные материалы,Костромская область,,СтройОптТорг,+7 (4942) 43-10-51,,,
Строительные материалы,Костромская область,,Костромской завод строительных материалов,8 (800) 550-00-56,,thermocube.ru,"https://facebook.com/thermocube-1451140301868234,https://vk.com/public95914698"
Строительные материалы,Костромская область,,Аксон,8 (800) 100-49-00,,akson.ru,"http://www.facebook.com/Akson.ru,https://ok.ru/akson.ru,https://vk.com/akson_ru"
Торгово-производственная компания,Костромская область,,Костромской промышленный комбинат,+7 (4942) 46-78-88,Металлообработка,kosprom.com,"https://www.facebook.com/kospromcom,https://www.instagram.com/kospromcom/"
Чёрный металлопрокат,Костромская область,,МК-Эталон,8 (800) 234-30-89,,ze-ma.ru,https://vk.com/zema_su
Торгово-производственная компания,Костромская область,,Торгово-производственная компания Золотой лев,+7 (4942) 43-33-61,,,
Торгово-производственная компания,Костромская область,,Производственная компания Веос,+7 (953) 655-31-60,,veostorg.ru,https://vk.com/public198064338
Торгово-производственная компания,Костромская область,,Пекуша,,,,
