category,city,email,name,phones,products,site,social
Торгово-производственная компания,Смоленская область,,Смоленская торгово-промышленная палата,+7 (4812) 63-30-91,,smolenskcci.ru,"http://facebook.com/groups/stpp67,http://instagram.com/tpp_smolensk,http://youtube.com/channel/UCOuzU8q4QC_gZRze0TqVR3w,https://vk.com/stpp67"
Торгово-производственная компания,Смоленская область,,Фирма Общепит,+7 (4812) 27-22-72,,фирмаобщепит67.рф,"https://ok.ru/group/58348159762520,https://viber.click/89605866390,https://vk.com/firmaobshepit,https://wa.me/89605866390,https://www.instagram.com/firmaobshepit"
Торгово-производственная компания,Смоленская область,,Веста,+7 (4812) 56-74-20,,vestato.ru,
Торгово-производственная компания,Смоленская область,,Фирма Общепит,+7 (4812) 25-22-52,,www.фирмаобщепит.рф,"https://viber.click/79038912525,https://vk.com/obshepit67,https://wa.me/79038912525,https://www.instagram.com/firma_obschepit"
Строительная компания,Смоленская область,,Стройкомплекс,+7 (48131) 4-32-74,,stroi-komplex.ru,
Строительная компания,Смоленская область,,СмолИнжСтрой,+7 (4812) 42-30-06,,www.smolingstroy.ru,
Строительная компания,Смоленская область,,Смолстром-сервис,+7 (4812) 24-24-67,,www.smolstrom.ru,http://vk.com/smolstrom
Строительная компания,Смоленская область,,Стил Строй,+7 (903) 649-44-66,,stel-stroy.ru,https://vk.com/stel_stroy
Строительная компания,Смоленская область,,Гагаринская промышленно-строительная компания,,,,
Строительная компания,Смоленская область,,Дом67,+7 (4812) 60-06-76,,dom-67.ru,"https://vk.com/dom67_smolensk,https://www.instagram.com/ooo.dom67/,https://www.youtube.com/channel/UCz-v8XA83j3WCmlVr4hSEKA"
Строительная компания,Смоленская область,,ЗАО ПКФ РБДС,+7 (4812) 30-50-35,,rbdszao.ru,
Строительная компания,Смоленская область,,Новый бизнес,+7 (4812) 30-54-00,"Шлифовальная лента бесконечная ЗУБР ""МАСТЕР"" № 120, 100х610 мм,Антисептик PINOTEX CLASSIK рябина 1л,Арматура д.12 мм А3 А500С (5,85 м) (цена за пог.м.)",www.novbiz.com,"https://vk.com/novbiz67,https://www.instagram.com/novbiz/,https://www.youtube.com/channel/UCV-zeteZVBSFcPiBUnZ6sfQ/"
Цветной металл,Рязанская область,,Прием Металлолома Чермет Цветмет,+7 (951) 106-82-28,,www.priemmetallarzn.ru,"https://vk.com/priemmetallarzn,https://www.facebook.com/priemmetalrzn,https://www.instagram.com/priemmetalrzn/"
Цветной металл,Рязанская область,,Катализатор ППР,8 (800) 200-81-45,,ryazan.katalizatorppr.ru,"https://vk.com/skupka_katalizator_ppr,https://www.instagram.com/katalizator_ppr/,https://www.youtube.com/channel/UCUC5a7dFxa80Y_tDHh8Ad7w"
Строительные материалы,Тамбовская область,,Магазин строительных материалов и хозтоваров,+7 (4752) 65-10-30,,,
Строительные материалы,Тамбовская область,,База Отделка,8 (800) 500-15-60,,tambov.bazaotdelka.ru,"https://vk.com/bazaotdelka,https://wa.me/79666667826,https://www.instagram.com/bazaotdelka/"
Строительные материалы,Тамбовская область,,ЭкоСтрой,+7 (4752) 38-09-99,,www.ekostroi-tmb-68.com,"https://twitter.com/ekostroi_tmb_68,https://www.instagram.com/ekostroi.tmb/"
Строительные материалы,Тамбовская область,,Аксон,8 (800) 100-49-00,,akson.ru,"http://facebook.com/akson.ru,https://ok.ru/akson.ru,https://vk.com/akson_ru"
Торгово-производственная компания,Тамбовская область,,Атин,+7 (4752) 43-50-78,,,"https://viber.click/79641355078,https://wa.me/79641355078,https://www.facebook.com/AtinIndustries/?modal=admin_todo_tour"
Торгово-производственная компания,Тамбовская область,,Торгово-производственная компания Золотой колос,+7 (4752) 72-56-70,,,
Торгово-производственная компания,Тамбовская область,,Талвис,+7 (4752) 65-61-00,,www.talvis.ru,
Торгово-производственная компания,Тамбовская область,,Тамбовский Асфальт,+7 (4752) 49-47-83,,,
Торгово-производственная компания,Тамбовская область,,Тамбовский завод бурового инструмента,+7 (4752) 45-24-14,Штанга буровая к станкам СБШ,test-tambov.ru,
Торгово-производственная компания,Тамбовская область,,Тамбовская молочная компания,+7 (4752) 71-89-20,,,
Торгово-производственная компания,Тамбовская область,,Мир Ворот,+7 (902) 939-07-07,,тамбовворота.рф,"https://viber.click/89537259889,https://wa.me/89537259889,https://www.instagram.com/irina_mir_vorot"
Торгово-производственная компания,Тамбовская область,,Магазин торгового оборудования,+7 (4752) 49-27-20,,all-for-trading.ru,
Торгово-производственная компания,Тамбовская область,,Феникс-ТПК,+7 (4752) 71-12-24,,www.fenix-tpk.ru,
Торгово-производственная компания,Тамбовская область,,Тамбовская областная торгово-промышленная палата,+7 (4752) 72-21-48,,totpp.ru,"http://vk.com/club39280523,https://www.facebook.com/tambovtpp,https://www.instagram.com/totpp68"
Строительная компания,Тамбовская область,,СК Древ Строй,+7 (920) 474-51-04,,дома-тамбов.рф,https://vk.com/doma_iz_brusa_tambov
Строительная компания,Тамбовская область,,Строительно отделочная компания РСК Скала,+7 (4752) 55-93-68,,rskskala.ru,"https://t.me/+79005121270,https://viber.click/79005121270,https://wa.me/79005121270"
Строительная компания,Тамбовская область,,Территория строительных материалов Муравей,+7 (910) 755-22-22 [object Object],,,"https://ok.ru/profile/579285254794,https://viber.click/89107552222,https://wa.me/89107552222"
Строительная компания,Тамбовская область,,Федерация,+7 (4752) 63-64-34,,feddc.ru,"http://vk.com/sk_federation,http://www.facebook.com/SKFederacia"
Строительная компания,Тамбовская область,,Аижк Строй,+7 (4752) 55-96-88,,аижк-строй.рф,
Строительная компания,Тамбовская область,,СпецСтройМонтаж,+7 (47541) 4-57-20,,,
Строительная компания,Тамбовская область,,Спецмонтаж,8 (800) 100-56-91,,спецмонтаж68.рф,"https://vk.com/specmontagtmb,https://www.facebook.com/specmontagtmb/,https://www.instagram.com/specmontag/"
Строительная компания,Тамбовская область,,ТАМАКмонтаж,+7 (4752) 55-99-77,,tamakmontage.ru,
Строительная компания,Тамбовская область,,Идеальный дом,+7 (4752) 50-40-47,,ideal-home.shop,"https://viber.click/89204803828,https://vk.com/public184811969,https://wa.me/89204803828,https://www.instagram.com/idealnyi_dom_tmb/,https://youtube.com/channel/UCCqn5uxhJUmqzzuCE4GGDCg"
Строительная компания,Тамбовская область,,Спецмонтаж,8 (800) 100-56-91,,спецмонтаж68.рф,"http://instagram.com/specmontag,http://vk.com/specmontagtmb,https://viber.click/89106501312,https://www.facebook.com/specmontagtmb"
Строительная компания,Тамбовская область,,Строительная компания Жупиков,+7 (4752) 55-99-53,,www.sk-zhupikov.com,"http://instagram.com/skzhupikov,http://vk.com/skzhupikov"
Металлопрокат,Тамбовская область,,Таврос,+7 (499) 653-53-33,,www.ozinkovka.ru,
Металлопрокат,Тамбовская область,,Стальрезерв,+7 (4752) 56-01-17,,,
Металлопрокат,Тамбовская область,,Русская оцинкованная сталь,+7 (4752) 78-05-38,,металлбаза68.рф,
Металлопрокат,Тамбовская область,,Колесница,+7 (47541) 4-25-00,,kolesnica.info,
Металлопрокат,Тамбовская область,,Металлобаза № 1,+7 (4752) 63-30-28,,,
Металлопрокат,Тамбовская область,,Дельта кровля,+7 (953) 714-03-33,,www.дельтакровля.рф,
Металлопрокат,Тамбовская область,,Торговый Дом Лидер,+7 (920) 486-40-00,,металлуварово.рф,https://vk.com/metalluvarovo
Металлопрокат,Тамбовская область,,Металл Монтаж,+7 (953) 701-84-84,,,
Металлопрокат,Тамбовская область,,Тамбовметаллоснаб,+7 (4752) 56-94-13,,www.tmsmetall.ru,
Металлопрокат,Тамбовская область,,Промизделия,+7 (4752) 49-11-11,,metallobaza-tambov.ru,"http://vk.com/club114898188,https://ok.ru/group/57994240000033"
Строительная компания,Тамбовская область,,Кенгуру,+7 (4752) 31-70-00,,www.kengurudom.ru,"https://instagram.com/kengurudom.ru,https://vk.com/kengurudom"
Строительная компания,Смоленская область,,СК Славянский дом,+7 (920) 301-15-15,"Брус профилированный камерной сушки,Брус профилированный естественной влажности,Оцилиндрованное бревно",sl-dom.ru,"https://ok.ru/oooslavyan,https://vk.com/slavyanskiydom,https://wa.me/79203011515,https://www.instagram.com/slavyanskiy_dom"
Строительная компания,Смоленская область,,Смоленская строительная компания,+7 (4812) 65-78-03,,,
Металлопрокат,Смоленская область,,Металлобаза,8 (800) 500-54-22,,длястроителей.рф,
Металлопрокат,Смоленская область,,А Групп,+7 (4812) 29-40-50,,www.agrupp.com,"https://www.facebook.com/agrupp.pr/,https://www.instagram.com/agrupp.pr"
Металлопрокат,Смоленская область,,Металлосклад,+7 (916) 765-36-56,,mettorg24.wixsite.com,
Металлопрокат,Смоленская область,,Промышленное снабжение,+7 (4812) 62-29-13,,пром-снабжение.рф,"http://vk.com/metall_smolensk,https://viber.click/79036491595,https://wa.me/79036491595"
Металлопрокат,Смоленская область,,Стальпром,+7 (919) 047-29-56,,www.steelprom67.ru,
Металлопрокат,Смоленская область,,Основа-Строй,+7 (4812) 65-12-50,,фанера67.рф,"https://vk.com/fanera67,https://www.instagram.com/fanera_67/"
Металлопрокат,Смоленская область,,Металлобаза Южный-4,+7 (4812) 67-35-35,,фанера67.рф,"https://vk.com/fanera_67,https://www.instagram.com/fanera_67/"
Металлопрокат,Смоленская область,,СмолМетТорг,+7 (4812) 35-53-55,,smolmt.ru,https://www.facebook.com/groups/1765153947060435
Металлопрокат,Смоленская область,,Атлантик Компани,+7 (4812) 21-52-40,,atlantik-company.com,
Цветной металл,Рязанская область,,Приём лома,+7 (900) 602-09-51,цветсмет,lom62rus.mya5.ru,https://www.instagram.com/metalolom62rus
Цветной металл,Рязанская область,,Производство металлических порошков,+7 (4912) 21-00-00,,metall-pmp.ru,
Цветной металл,Рязанская область,,Приём Металлолома Чермет Цветмет,+7 (915) 616-67-24,,www.priemmetallarzn.ru,"https://vk.com/priemmetallarzn,https://www.facebook.com/priemmetalrzn,https://www.instagram.com/priemmetalrzn/"
Цветной металл,Рязанская область,,"Приём лома металла, цветмет",+7 (900) 972-87-72,,lom62rus.mya5.ru,https://www.instagram.com/metalolom62rus
Цветной металл,Рязанская область,,Спецкомплект,+7 (4912) 51-37-33,,www.skm62.ru,http://vk.com/abolbin
Чёрный металлопрокат,Рязанская область,,Сталь сервис,+7 (920) 955-33-55,,,
Металлопрокат,Тамбовская область,,Металл Сервис,8 (800) 200-68-21,,mc24.ru,"http://instagram.com/metall_servis68,https://www.facebook.com/metallservis68,https://www.youtube.com/channel/UCV8-ybg_0TLZeE1ajhvVaIQ"
Чёрный металлопрокат,Рязанская область,,Модуль-1,+7 (4912) 51-11-58,,www.module-one.ru,"http://facebook.com/horoshiytokar,http://instagram.com/horoshiytokar,http://twitter.com/horoshiytokar"
Чёрный металлопрокат,Рязанская область,,Рязанская Металлургическая компания,+7 (953) 738-41-99,,,
Чёрный металлопрокат,Рязанская область,,Приём лома,+7 (900) 602-09-63,Цветмет,lom62rus.mya5.ru,https://instagram.com/metalolom62rus
Чёрный металлопрокат,Рязанская область,,Метпромко,+7 (4912) 99-57-69,,metpromko.ru,
Чёрный металлопрокат,Рязанская область,,Приём цветмета,+7 (953) 749-54-98,,lom62rus.mya5.ru,"https://instagram.com/metalolom62rus,https://vk.com/id520978794"
Чёрный металлопрокат,Рязанская область,,Волмет,+7 (910) 905-30-62,,volmet62.ru,
Строительные материалы,Рязанская область,,ИндустрияСтрой,+7 (4912) 99-24-38,,inert62.ru,http://vk.com/inert62
Строительные материалы,Рязанская область,,Керамзит,+7 (4912) 24-33-93,,www.keramzit.com,
Строительные материалы,Рязанская область,,ТК Стройка,,,,
Строительные материалы,Рязанская область,,Апельсин,+7 (4912) 24-02-20,,apelsin.ru,"https://vk.com/apelsin_rzn,https://www.instagram.com/apelsin.stroymarket/"
Строительные материалы,Рязанская область,,Строительный рынок,,,,
Строительные материалы,Рязанская область,,Апельсин,+7 (4912) 95-03-95,,apelsin.ru,"https://vk.com/apelsin_rzn,https://www.instagram.com/apelsin.stroymarket/"
Строительные материалы,Рязанская область,,Стройка,8 (800) 250-23-00,,stroyka-market.com,"https://ok.ru/group/58954254647329,https://vk.com/stroyka_market,https://www.instagram.com/stroyka_market_com"
Строительные материалы,Рязанская область,,Леруа Мерлен,8 (800) 700-00-99,,ryazan.leroymerlin.ru,"https://ok.ru/leroymerlin,https://twitter.com/_LeroyMerlin,https://vk.com/leroy_merlin,https://www.facebook.com/LeroyMerlinRussia,https://www.instagram.com/leroymerlin_rzn/,https://www.youtube.com/user/LeroyMerlinRu"
Строительные материалы,Рязанская область,,ОБИ,+7 (4912) 39-24-41,,www.obi.ru,"http://vk.com/obiru,https://www.facebook.com/obirussia,https://www.instagram.com/obi.russia/,https://www.youtube.com/channel/UCW9EvxjrRSCKC6AE3Lt_uMA"
Торгово-производственная компания,Рязанская область,,Рязанский шпалопропиточный завод,+7 (4912) 47-06-15,,rshpz.ru,
Торгово-производственная компания,Рязанская область,,Торгово-производственная компания Сакура,+7 (4912) 99-14-31,,сакура62.рф,"https://wa.me/8903839143184912991431,https://www.instagram.com/sakyra_shtory"
Торгово-производственная компания,Рязанская область,,Промто ТПК,8 (800) 550-70-32,,promto62.ru,"https://viber.click/79109001263,https://vk.com/promto62,https://wa.me/79109001263,https://www.facebook.com/promto62,https://www.instagram.com/promto62"
Торгово-производственная компания,Рязанская область,,СПМК,8 (800) 250-76-97 [object Object],,spmk.group,"https://vk.com/spmk.group,https://www.instagram.com/spmk.group"
Торгово-производственная компания,Рязанская область,,Абикор Бинцель,+7 (4912) 29-34-93,,binzel-abicor.com,"https://twitter.com/AbicorBinzel,https://www.facebook.com/abicor.binzel/,https://www.instagram.com/abicor_binzel/,https://www.youtube.com/channel/UCcpU1DshB8KCtoVCugwO1hg"
Торгово-производственная компания,Рязанская область,,Рязанский Инструментальный завод,+7 (4912) 50-35-07,,r-i-z.ru,
Торгово-производственная компания,Рязанская область,,3тсн,+7 (4912) 22-40-99,,kass62.ru,
Торгово-производственная компания,Рязанская область,,"Промто, ТПП",8 (800) 550-70-32,Распил ЛДСП,promto62.ru,"http://facebook.com/promtorzn,https://viber.click/79109001263,https://vk.com/promto62,https://wa.me/79109001263,https://www.instagram.com/promto62"
Торгово-производственная компания,Рязанская область,,Торгово-промышленная компания Рязанского Станкостроительного Завода,+7 (4912) 93-28-38,,www.rsz.ru,
Строительная компания,Рязанская область,,Михайловская Межхозяйственная Строительная Организация Плюс,,,,
Строительная компания,Рязанская область,,Апельсин,+7 (4912) 24-02-20,,apelsin.ru,"https://vk.com/apelsin_rzn,https://www.instagram.com/apelsin.stroymarket/"
Строительная компания,Рязанская область,,Атомм,+7 (927) 444-57-77,,www.atommodule.com,"https://www.facebook.com/ATOMModule-1380931835353906/,https://www.instagram.com/atommodule"
Строительная компания,Рязанская область,,РязаньСтрой производство тротуарной плитки,+7 (951) 105-88-81,,ryazan-stroy.ru,"https://viber.click/79537466161,https://wa.me/79537466161"
Строительная компания,Рязанская область,,Скол,+7 (4912) 28-67-89,,,
Строительная компания,Рязанская область,,Северная Компания,+7 (4912) 70-70-00,,sk62.ru,"https://vk.com/sevkomp62,https://www.facebook.com/sevkomp62,https://www.instagram.com/sevkomp62,https://www.youtube.com/channel/UCdWUmfR05m710eUc4fOEPtw"
Строительная компания,Рязанская область,,Стройка справочник,+7 (900) 971-20-00,,стройкарязань.рф,
Строительная компания,Рязанская область,,Мостоотряд-22,+7 (4912) 28-92-77,,,
Строительная компания,Рязанская область,,Олимп,+7 (4912) 77-22-72,,олимп62.com,"https://vk.com/olymp_62,https://wa.me/79537492613,https://www.instagram.com/olimprzn"
Строительная компания,Рязанская область,,Рязанский завод Теплоэффективных блоков,+7 (906) 544-03-53,,rztb.ru,"https://vk.com/public58580445,https://www.odnoklassniki.ru/group/52926248190194"
Строительная компания,Рязанская область,,Капитал,+7 (4912) 90-15-85,,kapital62.ru,"http://instagram.com/kapital62.rzn,http://vk.com/kapital_62,https://ok.ru/gkkapitaln,https://www.facebook.com/kapital62"
Металлопрокат,Рязанская область,,Металлопрокат,+7 (925) 282-06-00,,metlist.ru,
Металлопрокат,Рязанская область,,Металлопрокат,+7 (996) 617-04-04,,,https://wa.me/9156240404
Металлопрокат,Рязанская область,,Арматура-Интеренс,+7 (929) 513-16-87,,,
Металлопрокат,Рязанская область,,Торговый дом ММК,+7 (4912) 20-66-65,,www.tdmmk.ru,"https://twitter.com/MMK_Steel,https://www.instagram.com/mmk.steel/,https://www.youtube.com/channel/UCGDPYFKT6WjRXD7FmXuyChQ"
Металлопрокат,Рязанская область,,Альянс Металл,+7 (495) 946-89-74,,,
Металлопрокат,Рязанская область,,Брок-Инвест-Сервис,+7 (495) 980-98-80,,www.brokinvest.ru,
Металлопрокат,Рязанская область,,Рязцветмет,+7 (4912) 95-67-56,,www.rzcm.ru,
Металлопрокат,Рязанская область,,Металлопрокат,+7 (910) 500-04-01,,shilovo-krovlya.ru,
Металлопрокат,Рязанская область,,Лесобаза,+7 (910) 904-51-40,,www.lesrayzan.ru,"https://viber.click/79109045140,https://vk.com/lesobazaryazan,https://wa.me/79109045140"
Металлопрокат,Рязанская область,,Металлремстрой,+7 (4912) 42-70-01,,mrs-rzn.ru,
Металлопрокат,Рязанская область,,Электрод,+7 (4912) 46-46-40,,electrod.org,
Металлопрокат,Тульская область,,Металлоторг,+7 (4872) 47-68-50,,www.metallotorg.ru,"http://vk.com/metallotorgtula,https://ok.ru/metallotorgtula,https://www.facebook.com/MetallotorgTula,https://www.youtube.com/user/MetallotorgTula"
Металлопрокат,Ярославская область,,Металлоторг,+7 (964) 482-52-72,,www.metallotorg.ru,
Строительная компания,Тульская область,,Совдел-Строй,+7 (4872) 77-42-00,,www.sovdel-stroy.ru,
Цветной металл,Ярославская область,,Орлан,,,,
Цветной металл,Ярославская область,,НПК Специальная металлургия,8 (800) 500-17-53,,yaroslavl.specstali.ru,"https://ok.ru/group/54081059291351,https://twitter.com/specstali,https://vk.com/npksm,https://www.facebook.com/specstali/,https://www.instagram.com/specstali/,https://www.youtube.com/channel/UCYg7qMW07tbHQcEuAwtncng/"
Цветной металл,Ярославская область,,ДемонтажЛом,+7 (930) 104-55-24,черный,,
Цветной металл,Ярославская область,,Ярвтормет,+7 (4852) 68-18-68,,metal-yar.ru,
Цветной металл,Ярославская область,,МеталлЭнергоХолдинг Ярославль,+7 (4852) 69-52-62,,yaroslavl.metatorg.ru,"https://www.instagram.com/metatorg,https://www.youtube.com/channel/UC0QUodVjWcEOC6exUDUF7Kg"
Цветной металл,Ярославская область,,Метпромко,+7 (4852) 66-24-51,,metpromko.ru,
Цветной металл,Ярославская область,,Цветмет,+7 (920) 650-41-05,,,"https://viber.click/79206504105,https://vk.com/id582622410,https://wa.me/79206504105"
Цветной металл,Ярославская область,,Нип,+7 (905) 635-35-37,,,
Цветной металл,Ярославская область,,Металл-Яр,+7 (902) 330-09-88,,metal-yar.ru,
Цветной металл,Ярославская область,,Metcom,+7 (920) 650-41-05,,,https://wa.me/89206504105
Цветной металл,Ярославская область,,ЦветМет,+7 (4852) 74-68-24,,mymet.ru,
Цветной металл,Ярославская область,,МетКом,+7 (920) 142-73-59,,,https://www.instagram.com/Metkom76
Чёрный металлопрокат,Ярославская область,,Металл-сервис,+7 (4852) 74-13-16,,metallistyar.ru,
Чёрный металлопрокат,Ярославская область,,Тнмк Ярославский филиал,+7 (4852) 69-57-98,Проволока медная 1 мм,tnmk-yaroslavl.ru,
Чёрный металлопрокат,Ярославская область,,НЖ-Сталь,+7 (4852) 59-95-47,,altprom.net,
Чёрный металлопрокат,Ярославская область,,ЯрЦветМет,+7 (4852) 33-33-70,,yarcvetmet76.ru,
Чёрный металлопрокат,Ярославская область,,ЯрМетКом,+7 (4852) 33-33-70,,yardemontazh.ru,
Чёрный металлопрокат,Ярославская область,,МетЯр,+7 (4852) 92-04-31,,metyar.ru,
Чёрный металлопрокат,Ярославская область,,Яртехнострой,,,yartehnostroy.ru,https://vk.com/yartehnostroy
Чёрный металлопрокат,Ярославская область,,Инвестпоставка,+7 (4852) 71-98-80,,www.investpostavka.ru,
Строительные материалы,Ярославская область,,Мегастрой,+7 (4852) 43-15-60,,www.megastroy-yar.ru,"http://vk.com/megastroyyar,http://youtube.com/channel/UC7Q9_CCQU9TU1untewctaXg"
Строительные материалы,Ярославская область,,Хороший,+7 (4852) 30-08-03,,,
Строительные материалы,Ярославская область,,СтройМаг76,+7 (4852) 95-77-33,,stroymag76.ru,
Строительные материалы,Ярославская область,,Центр СМ,+7 (4852) 59-96-00,,yaroslavl.tdcsm.ru,https://vk.com/partnercsm
Строительные материалы,Ярославская область,,А-Строй,+7 (4852) 94-40-09,,astroy76.ru,"http://vk.com/astroy76,https://www.facebook.com/astroy76,https://www.instagram.com/astroy76"
Строительные материалы,Ярославская область,,Строй да Крой,+7 (930) 120-04-28,,stroydakroy.kmarket76.ru,
Строительные материалы,Ярославская область,,Леруа Мерлен,8 (800) 700-00-99,,yaroslavl.leroymerlin.ru,"https://ok.ru/leroymerlin,https://twitter.com/_LeroyMerlin,https://vk.com/leroy_merlin,https://www.facebook.com/LeroyMerlinRussia,https://www.instagram.com/leroymerlin_yaroslavl/,https://www.youtube.com/user/LeroyMerlinRu"
Строительные материалы,Ярославская область,,Леруа Мерлен,8 (800) 700-00-99,,yaroslavl.leroymerlin.ru,"https://ok.ru/leroymerlin,https://twitter.com/_LeroyMerlin,https://vk.com/leroy_merlin,https://www.facebook.com/LeroyMerlinRussia,https://www.instagram.com/leroymerlin_yaroslavl/,https://www.youtube.com/user/LeroyMerlinRu"
Строительные материалы,Ярославская область,,Ярославские карьеры,+7 (4852) 66-26-63,,samosval76.ru,"http://twitter.com/samosval76,http://www.facebook.com/samosval76.ru,http://www.instagram.com/samosval76,https://t.me/79605427676,https://viber.click/79605427676,https://vk.com/samosval76,https://wa.me/79605427676,https://www.youtube.com/channel/UCvYs69UWTvzsu6LW658Bw_w"
Строительные материалы,Ярославская область,,Аксон,8 (800) 100-49-00,,akson.ru,"http://facebook.com/akson.ru,https://ok.ru/akson.ru,https://vk.com/akson_ru"
Строительные материалы,Ярославская область,,Аксон,8 (800) 100-49-00,,akson.ru,"http://facebook.com/akson.ru,https://ok.ru/akson.ru,https://vk.com/akson_ru"
Торгово-производственная компания,Ярославская область,,Компания Дизель,8 (800) 333-37-01,,www.comd.ru,"https://twitter.com/companydiesel,https://vk.com/club56613563,https://www.facebook.com/companydiesel,https://www.instagram.com/kompania_dizel,https://www.youtube.com/user/CompanyDiesel"
Торгово-производственная компания,Ярославская область,,Яршинторг,8 (800) 100-20-02,,yst.ru,"http://facebook.com/ystgroup,https://vk.com/tk_yst"
Торгово-производственная компания,Ярославская область,,ЯрТоргМебель,+7 (4852) 68-35-23,,www.yartorgmebel.ru,https://www.instagram.com/yartorgmebel_business/
Торгово-производственная компания,Ярославская область,,Дорос,+7 (4852) 46-41-80,,doros.yaroslavl.ru,
Торгово-производственная компания,Ярославская область,,Яр-Про,+7 (4852) 45-09-00,,,
Торгово-производственная компания,Ярославская область,,Ярославская швейная фабрика,+7 (4852) 97-31-90,,yarsf.pul.ru,
Торгово-производственная компания,Ярославская область,,Тутаевский моторный завод,+7 (48533) 2-00-01,,www.paotmz.ru,https://facebook.com/paotmz
Торгово-производственная компания,Ярославская область,,ЯрЛИ,+7 (4852) 58-00-85,,www.yarli.ru,https://www.youtube.com/channel/UCJ3cWvqWld575NnNjSE4X5A
Торгово-производственная компания,Ярославская область,,Торгово-производственная компания,+7 (4852) 33-39-23,,,
Строительная компания,Ярославская область,,Коксохиммонтаж-Волга,+7 (4852) 44-35-65,,www.kxm.ru,
Строительная компания,Ярославская область,,Евро Дом,+7 (960) 537-67-80,,evrodom-yar.ru,"http://vk.com/public73662250,https://viber.click/79605376780,https://wa.me/79605376780"
Строительная компания,Ярославская область,,Светлояр,+7 (4852) 28-88-00,,svetloyar-yar.ru,http://vk.com/svetloyar76
Строительная компания,Ярославская область,,ПМК 313 Связстрой-3,+7 (4852) 74-37-63,,pmk-svs.ru,
Строительная компания,Ярославская область,,КДК,,,k-d-k.ru,https://www.youtube.com/channel/UCpdUEBb6avXpSJ_4eVxyvxA
Строительная компания,Ярославская область,,СПК,+7 (920) 109-74-00,,spk76.ru,"https://ok.ru/group/53491620380870,https://vk.com/yarproekt76,https://www.facebook.com/groups/808196515857727,https://www.youtube.com/watch?v=KCWuVSn6SUM"
Строительная компания,Ярославская область,,Абсолют,+7 (48535) 3-23-18,,,
Строительная компания,Ярославская область,,Строительный магазин,+7 (903) 821-01-40 [object Object],,www.pzstroy.ru,https://viber.click/89038210140
Строительная компания,Ярославская область,,СтройДвор,8 (800) 200-75-96,,stroy-pz.ru,"https://ok.ru/profile/575760255414,https://vk.com/stroy_pz,https://www.instagram.com/stroidvor9/,https://www.youtube.com/channel/UC9BFsuP1vYy2lILojUW2h9w/about"
Строительная компания,Ярославская область,,Строймир,+7 (980) 742-85-18,,stroymir76.ru,"https://ok.ru/profile/577352097130,https://vk.com/id605512338,https://wa.me/79051300777"
Строительная компания,Ярославская область,,СтройДвор,8 (800) 200-75-96,,stroy-pz.ru,"https://ok.ru/profile/575760255414,https://vk.com/club139502426,https://www.instagram.com/stroidvor9/,https://www.youtube.com/channel/UC9BFsuP1vYy2lILojUW2h9w/about"
Металлопрокат,Ярославская область,,Карет-Строй 24,+7 (495) 018-67-67,,karet-stroy24.ru,"https://vk.com/karetstroy,https://wa.me/79996776760,https://www.instagram.com/karetstroy/"
Металлопрокат,Ярославская область,,Строительный магазин,+7 (980) 744-71-71,,psdvor.ru,
Металлопрокат,Ярославская область,,Центросталь,+7 (4852) 47-65-42,,www.yarcentrostal.ru,"http://vk.com/centrostal,http://www.facebook.com/groups/1657830537785520,https://www.instagram.com/centro_stal/"
Металлопрокат,Ярославская область,,Мир металла 76,+7 (915) 989-19-56 [object Object],,mirmetalla76.ru,"https://viber.click/89159891956,https://vk.com/mirmetalla76yroslavl,https://wa.me/89159891956,https://www.facebook.com/mirmetalla76.ru,https://www.instagram.com/accounts/activity,https://www.youtube.com/channel/UC113RWaui9QGGU6phhZ4HDA"
Металлопрокат,Ярославская область,,Металлпоставка,+7 (4852) 73-36-36,,металлпоставка.рф,https://www.instagram.com/metallpostavka76
Металлопрокат,Ярославская область,,МетИнвестС,+7 (4852) 37-00-91,,tempyar.ru,
Металлопрокат,Ярославская область,,Стальтрейд,+7 (4852) 49-31-20,,staltradeyar.ru,https://vk.com/club179936478
Металлопрокат,Ярославская область,,Феникс-Групп,+7 (960) 537-28-18,,rostovmetall-fx.wixsite.com,https://ok.ru/group/59674558201897
Металлопрокат,Ярославская область,,Инсайд,+7 (4852) 67-09-10,,inside76.ru,
Цветной металл,Тульская область,,Вторсырьё,+7 (905) 110-29-42,,vtorsir.ru,
Цветной металл,Тульская область,,Приём металлолома,+7 (953) 428-35-44,,,https://vk.com/priemlomatula
Цветной металл,Тульская область,,Прием металлолома,+7 (950) 919-86-41,,,https://vk.com/priemlomatula
Цветной металл,Тульская область,,ПрессМет,+7 (953) 954-64-74,,lom71.ru,
Цветной металл,Тульская область,,Техресурс,+7 (953) 961-76-76,,tehresurs-tula.ru,
Цветной металл,Тульская область,,Прием металлолома,+7 (953) 972-35-45,,,https://vk.com/priemlomatula
Цветной металл,Тульская область,,Приём металлолома,+7 (953) 972-36-40,,,https://vk.com/priemlomatula
Цветной металл,Тульская область,,Прием металлолома,+7 (953) 972-35-84,,,https://vk.com/priemlomatula
Цветной металл,Тульская область,,Прием лома,+7 (953) 972-36-49,,,
Цветной металл,Тульская область,,Прием металлолома,+7 (953) 972-35-76,,,https://vk.com/priemlomatula
Чёрный металлопрокат,Тульская область,,Приёмная Площадка Лома в Новомосковске,,,,
